device,ecommerce,event_name,event_previous_timestamp,event_timestamp,geo,items,traffic_source,user_first_touch_timestamp,user_id
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593165976370871,1593166415934669,"{""city"":""Palo Alto"",""state"":""CA""}",[],facebook,1593165512428940,UA000000105190287
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593130283523395,1593130433764005,"{""city"":""Fullerton"",""state"":""CA""}",[],direct,1593130283523395,UA000000105170764
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1593422967417498,1593423160632842,"{""city"":""Missoula"",""state"":""MT""}","[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_F"",""item_name"":""Premium Full Mattress"",""item_revenue_in_usd"":1525.5,""price_in_usd"":1695,""quantity"":1}]",email,1593166500199577,UA000000105191906
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593183157261523,1593185083658619,"{""city"":""Chandler"",""state"":""AZ""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",email,1593181215286811,UA000000105241742
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593176152403491,1593176198866723,"{""city"":""Fargo"",""state"":""ND""}",[],facebook,1593175883363977,UA000000105217732
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593179813775425,"{""city"":""Dyersburg"",""state"":""TN""}",[],facebook,1593179813775425,UA000000105234748
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593165490208270,"{""city"":""Decatur"",""state"":""IL""}",[],google,1593165490208270,UA000000105190256
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593182838769872,"{""city"":""Albuquerque"",""state"":""NM""}",[],instagram,1593182838769872,UA000000105250290
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593186417247339,1593187334035161,"{""city"":""Chicago"",""state"":""IL""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1593181727089605,UA000000105244349
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,1593176735227453,1593176834345566,"{""city"":""Santa Clarita"",""state"":""CA""}",[],direct,1593172725709438,UA000000105206833
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593179746459596,1593179753497017,"{""city"":""Killeen"",""state"":""TX""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",instagram,1593179711969211,UA000000105234264
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593127908365774,"{""city"":""Ramsey"",""state"":""MN""}",[],direct,1593127908365774,UA000000105167366
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593167422904726,"{""city"":""Buena Park"",""state"":""CA""}",[],instagram,1593167422904726,UA000000105193632
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593171141048468,1593171198256277,"{""city"":""Denver"",""state"":""CO""}",[],instagram,1593171072388997,UA000000105202042
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593170801520299,1593170805658330,"{""city"":""New York"",""state"":""NY""}",[],google,1593170801520299,UA000000105201348
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593138566059212,"{""city"":""Mauldin"",""state"":""SC""}",[],google,1593138566059212,UA000000105177237
Chrome OS,"{""purchase_revenue_in_usd"":1795.5,""total_item_quantity"":1,""unique_items"":1}",finalize,1593405487530922,1593405676704908,"{""city"":""Tucker"",""state"":""GA""}","[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_K"",""item_name"":""Premium King Mattress"",""item_revenue_in_usd"":1795.5,""price_in_usd"":1995,""quantity"":1}]",email,1593176554652510,UA000000105220391
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593181346831879,1593181986175336,"{""city"":""Long Branch"",""state"":""NJ""}",[],facebook,1593181346831879,UA000000105242361
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593167772952210,"{""city"":""Noblesville"",""state"":""IN""}",[],email,1593167772952210,UA000000105194339
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593164711234099,"{""city"":""Arlington"",""state"":""TX""}",[],facebook,1593164711234099,UA000000105189097
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593182231888111,"{""city"":""Salt Lake City"",""state"":""UT""}",[],facebook,1593182231888111,UA000000105247040
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593137284588566,1593137348201418,"{""city"":""Bishop"",""state"":""TX""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1},{""coupon"":null,""item_id"":""P_DOWN_S"",""item_name"":""Standard Down Pillow"",""item_revenue_in_usd"":119,""price_in_usd"":119,""quantity"":1}]",google,1593135265572926,UA000000105175469
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1593133049718754,1593133052864590,"{""city"":""Washougal"",""state"":""WA""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":1190,""price_in_usd"":595,""quantity"":2}]",instagram,1593132947293952,UA000000105173631
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593125348495951,"{""city"":""Clearwater"",""state"":""FL""}",[],facebook,1593125348495951,UA000000105162514
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593181525932446,1593182203427786,"{""city"":""Alameda"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",google,1593181525932446,UA000000105243263
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1593182071276554,1593182297718419,"{""city"":""Lakewood"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_PREM_K"",""item_name"":""Premium King Mattress"",""item_revenue_in_usd"":1995,""price_in_usd"":1995,""quantity"":1}]",instagram,1593179969863898,UA000000105235512
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593126468134637,"{""city"":""Redwood City"",""state"":""CA""}",[],facebook,1593126468134637,UA000000105164776
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593125467854496,1593126228906043,"{""city"":""Middletown"",""state"":""OH""}",[],google,1593125467854496,UA000000105162768
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",reviews,1593173062093574,1593175281098896,"{""city"":""Highland"",""state"":""CA""}",[],facebook,1593172808893716,UA000000105207081
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593166807481013,1593166988582908,"{""city"":""Santee"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",google,1593166533865445,UA000000105191955
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593174465599147,1593174483087436,"{""city"":""Stockton"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",google,1593172928058120,UA000000105207435
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593186172564220,1593186257421914,"{""city"":""Ozark"",""state"":""AL""}","[{""coupon"":null,""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":1095,""price_in_usd"":1095,""quantity"":1}]",google,1593183072853292,UA000000105251573
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593168276500906,"{""city"":""Prattville"",""state"":""AL""}",[],google,1593168276500906,UA000000105195375
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593140590153461,1593141920666464,"{""city"":""Marina"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",google,1593139595627775,UA000000105177623
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1593161732346999,1593161737285174,"{""city"":""Largo"",""state"":""FL""}","[{""coupon"":null,""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":1095,""price_in_usd"":1095,""quantity"":1}]",instagram,1593160823842924,UA000000105184820
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593180154118138,"{""city"":""Spokane Valley"",""state"":""WA""}",[],facebook,1593180154118138,UA000000105236375
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593177104266711,"{""city"":""Norman"",""state"":""OK""}",[],facebook,1593177104266711,UA000000105222596
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593127993739146,1593129182416487,"{""city"":""Coconut Creek"",""state"":""FL""}",[],facebook,1593127979656066,UA000000105167461
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593126236764717,"{""city"":""San Antonio"",""state"":""TX""}",[],direct,1593126236764717,UA000000105164326
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593180669533268,"{""city"":""Chicago"",""state"":""IL""}",[],direct,1593180669533268,UA000000105238939
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593137643968696,"{""city"":""Weaver"",""state"":""AL""}",[],facebook,1593137643968696,UA000000105176812
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593126032102924,1593126225195169,"{""city"":""Seattle"",""state"":""WA""}",[],google,1593125092540757,UA000000105161938
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593172090862352,1593172606029199,"{""city"":""Fort Collins"",""state"":""CO""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",facebook,1593169826953807,UA000000105198844
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593180705671391,"{""city"":""Ithaca"",""state"":""NY""}",[],youtube,1593180705671391,UA000000105239116
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593167320320070,1593167325537288,"{""city"":""Spokane"",""state"":""WA""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",google,1593167199516558,UA000000105193198
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593176951536067,"{""city"":""Spokane"",""state"":""WA""}",[],google,1593176951536067,UA000000105221952
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593176950654137,"{""city"":""Las Cruces"",""state"":""NM""}",[],google,1593176950654137,UA000000105221947
Android,"{""purchase_revenue_in_usd"":2556,""total_item_quantity"":2,""unique_items"":2}",finalize,1593367409087225,1593367635902163,"{""city"":""Detroit"",""state"":""MI""}","[{""coupon"":""NEWBED10"",""item_id"":""M_PREM_Q"",""item_name"":""Premium Queen Mattress"",""item_revenue_in_usd"":1615.5,""price_in_usd"":1795,""quantity"":1},{""coupon"":""NEWBED10"",""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":940.5,""price_in_usd"":1045,""quantity"":1}]",email,1593138868021072,UA000000105177356
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593175097748611,"{""city"":""Los Angeles"",""state"":""CA""}",[],facebook,1593175097748611,UA000000105214755
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1593170656737906,1593170757326589,"{""city"":""Madison"",""state"":""WI""}","[{""coupon"":null,""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":1095,""price_in_usd"":1095,""quantity"":1}]",direct,1593170384477292,UA000000105200255
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",register,1593173346494627,1593175248389174,"{""city"":""Seattle"",""state"":""WA""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",direct,1593173287332771,UA000000105208543
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",reviews,1593174967659747,1593174987057399,"{""city"":""Eau Claire"",""state"":""WI""}",[],google,1593174967659747,UA000000105214285
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",register,1593182058834741,1593183101216563,"{""city"":""Pleasanton"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",facebook,1593180681440723,UA000000105239001
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593181814894656,1593181983647572,"{""city"":""Philadelphia"",""state"":""PA""}",[],facebook,1593181814894656,UA000000105244782
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1593623302764541,1593623757396533,"{""city"":""Myrtle Creek"",""state"":""OR""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":940.5,""price_in_usd"":1045,""quantity"":1}]",email,1593163771416780,UA000000105187922
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593172138039427,"{""city"":""Camden"",""state"":""NJ""}",[],google,1593172138039427,UA000000105205048
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593128320138395,1593128404660735,"{""city"":""Houston"",""state"":""TX""}",[],facebook,1593128320138395,UA000000105167978
